timestamp;cumulative_stars
2022-01-11T20:32:13Z;433
2022-01-12T09:13:59Z;434
2022-01-13T13:31:14Z;435
2022-01-15T18:14:42Z;436
2022-01-27T02:03:54Z;437
2022-01-29T08:30:40Z;438
2022-02-03T04:09:39Z;439
2022-02-06T15:50:36Z;440
2022-02-08T16:27:56Z;441
2022-02-17T23:51:37Z;442
2022-02-22T00:51:29Z;443
2022-02-22T23:59:07Z;444
2022-03-01T08:12:08Z;445
2022-03-03T00:04:10Z;446
2022-03-03T06:36:34Z;447
2022-03-06T04:54:30Z;448
2022-03-09T12:28:20Z;449
2022-03-11T09:50:45Z;450
2022-03-14T18:42:27Z;451
2022-03-14T21:29:26Z;452
2022-03-14T23:45:20Z;453
2022-03-15T02:49:26Z;454
2022-03-15T15:09:04Z;455
2022-03-16T02:46:23Z;456
2022-03-16T12:24:49Z;457
2022-03-17T10:44:55Z;458
2022-03-17T22:16:34Z;459
2022-03-20T10:12:12Z;460
2022-03-21T15:24:55Z;461
2022-03-25T17:24:05Z;462
2022-04-01T03:07:12Z;463
2022-04-04T01:17:24Z;464
2022-04-10T03:20:15Z;465
2022-04-11T23:39:46Z;466
2022-04-12T08:02:48Z;467
2022-04-12T19:24:59Z;468
2022-04-13T20:05:16Z;469
2022-04-13T20:43:14Z;470
2022-04-14T06:26:41Z;471
2022-04-15T02:39:12Z;472
2022-04-20T13:36:40Z;473
2022-04-20T14:18:19Z;474
2022-04-23T03:01:25Z;475
2022-04-27T14:13:12Z;476
2022-05-02T13:38:03Z;477
2022-05-04T05:55:32Z;478
2022-05-06T16:57:14Z;479
2022-05-11T06:17:01Z;480
2022-05-13T20:22:14Z;481
2022-05-16T15:46:36Z;482
2022-05-23T15:41:15Z;483
2022-05-25T07:33:59Z;484
2022-05-25T12:29:51Z;485
2022-05-27T09:50:30Z;486
2022-05-29T20:22:32Z;487
2022-05-30T06:23:22Z;488
2022-05-31T08:13:14Z;489
2022-05-31T11:33:43Z;490
2022-06-01T19:25:30Z;491
2022-06-06T17:53:12Z;492
2022-06-13T07:18:22Z;493
2022-06-14T19:42:26Z;494
2022-06-16T17:10:57Z;495
2022-06-19T02:58:52Z;496
2022-06-24T06:00:57Z;497
2022-06-28T19:17:34Z;498
2022-06-28T21:39:22Z;499
2022-07-02T06:51:10Z;500
2022-07-04T03:45:43Z;501
2022-07-04T20:38:04Z;502
2022-07-13T16:21:14Z;503
2022-07-14T11:08:06Z;504
2022-07-15T19:29:05Z;505
2022-07-17T21:46:40Z;506
2022-07-19T16:38:34Z;507
2022-07-26T19:12:34Z;508
2022-08-04T01:33:09Z;509
2022-08-05T02:52:22Z;510
2022-08-18T11:50:00Z;511
2022-08-22T04:07:14Z;512
2022-08-29T15:03:41Z;513
2022-09-01T10:39:29Z;514
2022-09-04T15:17:02Z;515
2022-09-07T19:43:50Z;516
2022-09-07T21:38:55Z;517
2022-09-23T13:20:41Z;518
2022-09-24T14:40:30Z;519
2022-09-25T03:02:50Z;520
2022-09-26T02:23:00Z;521
2022-09-26T07:27:47Z;522
2022-09-26T07:57:13Z;523
2022-09-29T14:02:59Z;524
2022-09-30T11:41:48Z;525
2022-10-04T14:38:37Z;526
2022-10-05T11:12:23Z;527
2022-10-06T04:45:49Z;528
2022-10-09T09:35:46Z;529
2022-10-11T10:05:33Z;530
2022-10-20T00:53:28Z;531
2022-10-22T23:32:13Z;532
2022-10-23T02:05:29Z;533
2022-10-25T06:01:55Z;534
2022-10-26T18:16:37Z;535
2022-10-28T10:22:08Z;536
2022-10-28T11:07:05Z;537
2022-10-29T09:14:28Z;538
2022-11-04T08:05:46Z;539
2022-11-04T18:01:29Z;540
2022-11-10T17:04:07Z;541
2022-11-14T04:42:14Z;542
2022-11-15T13:13:51Z;543
2022-11-18T14:28:14Z;544
2022-11-22T06:45:02Z;545
2022-11-25T20:11:06Z;546
2022-11-26T12:26:40Z;547
2022-11-26T17:29:23Z;548
2022-11-28T12:08:28Z;549
2022-11-29T14:53:21Z;550
2022-12-01T18:47:20Z;551
2022-12-11T14:36:35Z;552
2022-12-21T17:10:06Z;553
2022-12-21T23:29:18Z;554
2022-12-28T16:11:55Z;555
2023-01-05T09:17:09Z;556
2023-01-08T09:15:37Z;557
2023-01-10T06:44:06Z;558
2023-01-10T18:37:50Z;559
2023-01-13T03:27:50Z;560
2023-01-15T13:52:49Z;561
2023-01-24T20:15:27Z;562
2023-01-25T03:52:39Z;563
2023-01-26T09:47:08Z;564
2023-02-02T00:53:06Z;565
2023-02-03T19:52:54Z;566
2023-02-14T07:58:56Z;567
2023-02-16T18:01:51Z;568
2023-02-20T15:34:29Z;569
2023-02-22T16:32:35Z;570
2023-02-23T02:40:13Z;571
2023-02-26T01:46:29Z;572
2023-03-01T01:33:14Z;573
2023-03-01T12:37:54Z;574
2023-03-07T14:58:58Z;575
2023-03-11T15:54:36Z;576
2023-03-15T08:29:42Z;577
2023-03-18T13:47:21Z;578
2023-03-20T14:11:56Z;579
2023-03-24T10:15:59Z;580
2023-03-27T11:24:26Z;581
2023-03-28T13:06:18Z;582
2023-04-01T13:30:26Z;583
2023-04-07T07:04:38Z;584
2023-04-12T13:37:40Z;585
2023-04-12T16:21:27Z;586
2023-04-14T07:27:20Z;587
2023-04-17T10:53:21Z;588
2023-04-21T10:58:38Z;589
2023-04-21T11:34:55Z;590
2023-04-22T15:46:33Z;591
2023-04-23T05:51:12Z;592
2023-04-24T09:02:04Z;593
2023-04-25T16:19:54Z;594
2023-04-28T20:38:55Z;595
2023-05-01T15:14:09Z;596
2023-05-04T04:08:23Z;597
2023-05-21T13:10:57Z;598
2023-05-24T06:49:13Z;599
2023-05-24T18:25:55Z;600
2023-05-26T09:12:40Z;601
2023-05-28T12:14:51Z;602
2023-05-30T06:11:58Z;603
2023-06-01T02:42:13Z;604
2023-06-06T16:27:30Z;605
2023-06-11T16:13:29Z;606
2023-06-13T13:48:16Z;607
2023-06-14T17:40:17Z;608
2023-06-19T17:23:16Z;609
2023-07-10T15:28:12Z;610
2023-07-17T10:25:35Z;611
2023-07-18T00:20:29Z;612
2023-07-26T20:51:09Z;613
2023-07-28T08:48:02Z;614
2023-07-31T09:30:28Z;615
2023-08-14T23:25:50Z;616
2023-08-22T09:19:47Z;617
2023-08-29T04:41:45Z;618
2023-09-01T18:22:07Z;619
2023-09-02T15:45:05Z;620
2023-09-04T09:50:26Z;621
